,TSPAN6,TNMD,DPM1,SCYL3,C1orf112,FGR,CFH,FUCA2,GCLC,NFYA,STPG1,NIPAL3,LAS1L,ENPP4,SEMA3F,CFTR,ANKIB1,KRIT1,RAD52,BAD,LAP3,CD99,HS3ST1,WNT16,HECW1,MAD1L1,LASP1,SNX11,TMEM176A,M6PR,KLHL13,CYP26B1,ICA1,DBNDD1,ALS2,CASP10,CFLAR,TFPI,NDUFAF7,RBM5,MTMR7,SLC7A2,ARF5,SARM1,POLDIP2,PLXND1,AK2,CD38,FKBP4,KDM1A,RBM6,CAMKK1,RECQL,CCDC132,HSPB6,ARHGAP33,NDUFAB1,PDK4,SLC22A16,ZMYND10,ABCB5,ARX,SLC25A13,ST7,CDC27,SLC4A1,CALCR,HCCS,DVL2,PRSS22,UPF1,SKAP2,SLC25A5,CCDC109B,HOXA11,POLR2J,MEOX1,THSD7A,LIG3,RPAP3,ACSM3,CIAPIN1,SPPL2B,FAM214B,COPZ2,PRKAR2B,MSL3,CREBBP,BZRAP1,MPO,PON1,GCFC2,WDR54,CROT,ABCB4,RHBDD2,SOX8,IBTK,ZNF195,MYCBP2
CVCL_0566,0.285167155,0,4.768122991,3.202508828,3.068136022,1.656633082,0.231290817,3.31385652,3.307564635,2.726454079,2.004700833,2.697627556,3.533599892,3.497900563,0.206843708,0.063968972,3.935773609,3.09393477,1.071977093,3.558116651,4.83003872,0.986165042,0.156141628,0.536426393,0.747900042,2.45264167,4.244449981,3.792474997,0.077687207,5.023554312,0.037529227,0.017596216,0.794639051,0.469349575,2.032594816,3.114702997,3.979552045,0.978456558,2.996452954,4.414205142,0.067680031,0.106733006,4.887370167,1.539597487,5.193150365,1.106806011,4.390188264,2.93407067,4.292065286,3.774764516,4.504303794,0.138959769,3.895619747,3.063149884,0.498530572,2.540670528,4.758574281,0.048596543,0,0.620561568,0.00479281,0.432923645,3.666383269,3.181177998,4.314593485,0,0.032565661,3.253488339,3.524987343,0.276678425,3.475289918,3.659739534,6.602063706,3.120485104,0.126697226,5.649366048,0,1.322751833,3.603503529,3.56064039,1.77003284,4.656006716,3.43901018,1.692241774,1.70748008,0.733584512,2.163725437,3.036202764,3.330261373,1.403691405,0.231138314,2.895793575,3.144537009,2.9755344,0.090298425,3.317466652,0.042859589,3.888151997,2.740263139,3.388302892
CVCL_0588,2.630381858,0,5.506959638,3.601390701,2.777183212,0.0129494,0.450251179,3.468966283,2.627082647,3.171964832,1.414022366,3.241142935,3.290570839,2.933890704,4.142647307,0.04770759,3.674506695,3.568439,3.075004584,3.255598444,4.241350238,4.10142513,0.182047333,0.027408202,0.003241031,1.801668987,4.292773733,3.589412861,0.686305327,5.232002548,2.068616664,0.111003988,4.024642447,3.831967039,2.460461004,0.616949037,2.478689585,0.809891902,3.195108201,4.450526918,0.068825041,4.050933624,5.377672237,1.082027545,5.268985902,2.630460403,3.967856217,0.265037254,6.187895851,3.71147208,4.716805798,2.099131899,4.567460387,3.419636528,0.521069938,3.180183594,5.463352905,0.025024686,0,1.394499153,0.004881724,1.868750681,3.511083248,2.056435679,3.735697184,0,0,3.61873738,2.846900285,4.559681338,3.297312148,2.986874603,6.921622401,3.546140864,0.11135082,5.920840236,0,0.032768014,3.344118663,3.864182369,0.213161675,3.850199806,3.20234397,1.638637664,1.821084773,2.797766083,2.800309775,3.132896603,0.758972323,1.042862302,0,2.949953245,3.250352809,2.832877671,0.387507523,3.435242881,0.029268584,4.34226701,2.910462702,2.360218651
CVCL_0589,0.16601075,0,4.819474598,2.545118392,2.660572701,0.149256458,0.132131165,3.111585766,3.3154087,4.541549659,0.919571682,1.978041956,4.163068607,2.321753156,1.138830935,0.02484206,3.113205363,3.553948685,2.491498247,2.778712733,4.365272347,4.6076293,0.884209653,0.055587881,0.006662504,2.421754022,4.164959171,3.159375381,0,5.159270746,1.866029554,0.013834486,3.553581454,0.111155452,2.666061395,1.79461738,2.108283235,1.143623638,2.766282992,4.674087611,0.044798745,3.694872673,4.660411615,0.371799545,4.748071129,4.461485259,5.01642296,1.799366122,6.025302448,5.293065246,4.560478976,1.663255032,4.060293169,2.203395196,0.195996308,2.263829814,4.058222449,0.012943807,3.271888729,1.604662733,0.010025493,0,3.448585286,2.327794882,3.805415066,0.047873318,0.011473655,2.877255357,2.957779565,0.200857744,4.006766256,3.111133721,6.870003082,3.697205333,2.321554487,5.474381927,0,0.225323095,3.373494266,3.625101681,0.747559391,4.361302777,3.311173162,1.417503071,0.508218318,0.596006227,2.696381513,2.643290342,5.051118008,9.722826998,0.009034708,2.831811336,3.32603545,1.214235465,1.077302591,2.933023214,0.030111373,3.824281163,3.167612486,3.399220082
CVCL_0590,0.175500356,0,4.408431803,3.10971386,3.085980811,0.037833196,0.096685677,2.131937827,3.355245133,4.438368122,0.56098279,2.201374975,3.87011741,0,2.144664732,0.017919931,3.505785263,3.591433502,2.768038451,2.624341455,4.414762439,4.34980218,0.233101894,6.205177759,1.86841543,2.599256264,4.376649489,2.941201889,0,4.670450123,0.028361144,0.006662892,1.631789868,0.291171682,2.277329757,2.686287248,2.160401255,0.061920051,2.923847369,5.129610865,0.07606924,0.012632168,5.317273224,1.907076446,4.806040445,4.193980813,4.867651117,4.608292866,0.422301025,5.11179531,4.442771073,0.766215091,4.747515003,3.257684289,0.659398841,3.496492211,4.418307554,0,2.451955095,0.511980628,0,0.056586934,3.201617553,2.211127058,3.825749696,0.01167011,0,3.271334106,4.080076437,0.130929867,4.262849325,3.392251808,6.749648677,4.307052141,0.014423807,5.972317682,0.048295328,1.687953533,3.346167161,3.630996493,0.250359299,4.453986486,4.727237026,2.147963402,0.021403875,3.542584211,3.465442628,4.155893102,3.455194276,1.55328326,0,2.242246509,3.612353672,2.213471889,1.861132669,3.776746356,0.021738726,2.680582871,3.353150438,4.179780941
CVCL_0599,3.339945224,0,4.462441134,2.107108696,2.171246228,0.03984042,2.291385911,4.534908555,2.416657502,3.799318269,2.085387162,4.154202642,3.271807845,2.05490107,0.111300221,0.018862736,3.764985521,3.491073958,1.975269309,3.320481271,3.980003203,6.241639184,0.596259493,0.496790957,0.021427396,2.597062638,4.915469947,3.045410321,0.035953907,4.557723435,1.38531855,0.135245328,1.96744155,2.644054603,2.988840898,0.405974923,2.065130239,3.678877339,2.708820753,3.645814682,0.061539533,0.859880316,5.494663663,2.436016117,4.881915089,3.41338823,4.349580078,0.360492314,4.357281999,4.344226692,3.056437858,0.632788122,4.309864149,2.846657562,0.07882338,1.993056483,4.489508341,1.360954884,0.235928325,0.426991987,0.023686482,0.006990892,3.844127494,2.660658698,3.835995751,0,0.062952109,3.518891922,3.927311936,0.155751933,3.789184956,3.82683502,6.404639609,3.459968453,0.604749903,6.034967248,0,0.162258407,3.17016403,3.32731655,0.271926777,4.130589919,3.238586039,2.780428123,4.237034096,3.616599161,2.268926175,3.065936943,0.05855086,0.727474367,0.030946229,2.246180155,3.983366258,2.960211605,4.895924521,3.457258423,0.495824946,3.717975917,2.193296627,2.232341507
CVCL_0600,3.347483363,0,4.876191543,1.780158789,2.012394759,0.013787231,3.069163175,4.677418455,2.495413125,3.573045982,2.412716254,3.42216512,3.603168996,2.214994173,0.414845105,0.0990236,4.334573545,3.856585919,2.956201686,3.474960742,4.251782083,6.118413657,0.065722316,0.823909065,0.071628068,3.511965319,4.875271804,3.18713881,0.179785834,5.358694304,1.041630417,0.362964862,1.883078853,3.292749049,3.012762285,1.148255467,2.229675861,3.674402205,2.860624006,4.324491958,0.073138096,1.413104741,5.67964677,2.199051231,4.979026274,4.52237929,4.394048582,0.213604847,5.482351903,4.459542255,3.801557252,1.508795783,5.167321718,3.13167365,0.23593709,2.411512144,4.84292747,1.203980604,0.006333481,0.361035503,0.379206262,0,4.260039826,2.422664726,4.039418484,0,0.063649661,4.194252772,3.793846779,0.398256305,3.601387315,4.570649421,6.579666255,1.191058867,0.060835528,6.418856286,0.017672134,0.351470345,3.237894173,3.515960212,0.215908013,4.376184278,3.095219853,2.962954577,4.901292802,3.99458123,2.83122709,3.088659709,0.024769145,0.823663449,0.018606665,2.256507628,3.046112897,3.377294952,3.844920306,5.098314772,4.183283156,3.835663341,2.137748079,2.836006395
CVCL_0608,3.741413677,0,5.079952156,2.388720849,3.068915608,0,3.682379444,5.159004419,1.081231283,3.820516606,2.507335387,3.980044177,4.019670903,1.20318349,3.145409654,0.132341163,4.281502513,3.574659402,2.655210305,3.731238138,4.395068477,4.908545945,1.446621824,1.480621855,0.150065442,2.640624582,5.772395998,3.360310382,0.174288671,5.175845617,0.080154955,1.955332194,0.121658602,1.204984922,3.367091973,1.709802011,2.9435821,5.083235114,2.943281291,3.824516143,0.144832256,1.733332674,4.970703264,0.968811677,5.499551545,2.702957959,4.651603891,0.302710342,4.756602835,4.867043999,3.580000114,2.091776509,5.742144616,3.33376156,1.173635881,2.14712369,4.418318982,1.217715007,0.01829176,0.484256882,0.012523803,0,3.506053614,2.73235905,4.587198785,0,0.262641819,4.168008799,3.595627539,0.177910454,4.280101871,4.334459977,6.744684082,3.790441812,0.058850352,5.621343363,0.050391077,0.650791553,3.519153514,3.911030327,1.460437782,4.043003709,2.918546382,2.167538868,1.688698576,1.735186623,3.206981296,3.728203645,0.357857536,0,0.026881792,2.616778202,4.416557903,3.319722864,0.003809003,3.504951059,0,4.083516465,2.374509253,3.077677134
CVCL_0609,4.51366595,0,5.049499733,2.759253759,2.639156735,0.033372165,2.687065697,3.995393953,3.333659866,2.810454715,1.342171738,2.252451876,3.329328424,3.025574975,0.364023122,5.224589448,2.893355668,2.527066939,2.096000267,2.811097052,3.908064356,3.818352846,3.066578984,0.365329862,0.031570987,2.3352056,5.526197387,3.050980768,1.095111341,4.925120622,0.335303004,0.298512431,3.391308363,3.227202474,2.374604031,2.154595054,3.243574675,3.989063667,2.443103621,3.748485502,0.04530455,2.650889052,4.738320401,0.681236863,4.390262105,1.538297728,4.374383741,0.335816957,4.854058646,3.96563643,3.353984779,1.035269226,3.542120083,2.64343173,0.252692799,1.425636236,4.662842641,1.289341485,0,0.121366447,0.030094879,0.040158769,2.86559263,1.732231285,3.627898153,0,0.011624509,3.86334405,2.74036373,4.122430124,3.038870521,3.809441475,6.479645261,2.599113643,0.539590661,4.585417462,0.017272189,1.310039817,2.514347684,3.169651506,2.251720226,3.868793918,2.112945197,1.75536683,0.322612621,1.020427573,2.632046137,2.846310786,0.024209839,0.422654607,0.168568967,2.242858013,3.225854573,1.545617374,0.019057795,3.15340897,0.163680289,3.82740505,2.999153984,1.354050003
CVCL_0618,2.54351189,0,6.047454723,2.252025293,2.814994962,0.098031568,1.147300003,4.174501392,2.7201059,4.162645518,1.512444211,1.688452591,4.455144525,1.498823099,2.178636804,0.041360752,4.11128093,3.630689476,1.475232706,3.473267688,4.042168336,5.662489992,0.002730279,0.072724128,0.289892028,2.811035547,4.863248368,2.912845397,0.020078453,3.949107173,0.085879964,1.144376,0.145363547,1.646708637,2.466139542,0.84622931,2.524751128,3.334679331,3.08840794,4.54834312,0.051421355,1.160804884,5.972554535,2.4953665,5.104238672,4.36915938,4.579041975,0.209177867,4.002929623,4.709960466,4.190447713,1.563330753,3.904453862,2.627071009,1.852635691,4.323470428,4.744793404,1.432562588,0.062876625,1.175335199,0,0.096294965,3.914086621,2.110188776,3.994324495,0.111238858,0.032714498,4.705706924,4.185857407,0.039259958,3.688855291,2.075152324,6.089370968,3.806700812,1.735611922,6.323940586,0.322103321,0.022365729,3.199495796,3.749466208,1.027236728,4.125550977,2.864049626,2.057801085,0.275975977,1.867046704,3.255713732,3.737182599,0.458263126,0.255896797,0.034252814,2.196861174,3.429186473,2.721360783,0.025229604,4.110414254,1.275872398,3.886236591,2.585783921,1.894849326
CVCL_0620,1.802889865,0,5.05543305,2.661192091,2.436174344,0.033141075,0.49843044,4.35429333,3.683521121,3.737143772,1.279722845,2.341954474,3.633226979,1.362627005,4.153487232,0.007868189,3.300238734,3.038704321,2.627357555,3.824733575,4.430779088,4.429999579,0.453165293,0.252413076,0.176267277,2.627537713,6.219296513,3.32432094,0,5.037716212,1.464860128,1.015945316,3.357367256,4.547309807,2.766184374,0.280458775,2.498022605,0.755398986,3.091147208,4.280598656,0.022754489,2.024675156,5.568929276,1.320847247,5.865514296,3.741323653,4.296935751,0.030497253,6.429640396,4.612317175,4.549239107,1.397282024,3.849094306,2.256129359,0.538615808,2.402289499,5.105052424,0.493604223,0,1.569823296,0,1.199841308,3.633118073,2.48274122,3.420843694,0.078917635,0.056378089,4.232174208,3.715284516,4.281279161,4.344981708,2.362708913,6.343371775,4.14095394,0.687765867,5.668480321,0.042314638,0.229667252,3.743087678,3.93320455,0.645197654,4.646657897,3.132882242,2.607410853,1.447164234,2.32656228,2.801809025,3.831996394,1.728448779,0.240042294,0.022523587,2.725241181,3.787207605,2.625179808,0.281330701,4.573856811,0.073957983,3.985384947,2.298522064,2.7464107
CVCL_0621,3.275465616,0,4.867444999,2.02000816,1.619983193,0.013947374,1.56782066,4.814782427,4.163122378,3.164961892,1.867728724,3.587082792,3.339695277,3.2743324,3.278734568,0.022763287,3.208436844,3.128075913,1.189828329,3.473138096,3.781936221,4.338763497,0.029429501,0.171391861,0,2.003275832,5.394692333,2.984249677,3.075906923,3.981683842,2.008273435,0.193892333,2.941843821,3.411448981,2.397391821,0.100531382,2.149356036,2.883303574,2.324110723,3.601531245,0.028356553,0.301365655,5.359311249,0.077691598,4.943156921,2.582587531,4.298480505,0.191218855,4.703962082,3.985645397,3.39589804,1.452161303,3.559761354,2.594874163,0.204241345,3.155449262,4.951665571,0.430973857,0.012786568,0.497035832,0,0.835452594,3.333271352,2.24596218,3.354074646,0.097704774,0.166586505,3.844279552,3.131649266,4.33773415,3.410011821,1.589714839,6.895968127,2.107964579,0.031222949,5.392750758,0,0.211360262,3.107175572,3.416386777,1.574008658,4.204649257,3.188135615,2.277461414,3.488255395,0.333146234,2.343372829,3.557344234,1.332183217,0.132202346,0.046396079,2.539783127,3.973541774,3.12648985,0.485637448,4.065890556,0.007963109,3.965278692,2.943940873,2.369774365
CVCL_0622,3.683063531,0,6.126186573,2.299229636,2.805349325,0.086523303,0.097077329,4.335998836,3.128590556,3.905579468,1.8631053,3.851570866,3.790249298,0.011191967,0.210952766,0,3.474743375,3.252486807,2.418456614,3.525561347,4.421020853,4.480641688,0.034631125,0.259939948,0.114911693,3.36438304,4.494365142,2.898275023,0.046389979,5.379090939,0.022236438,0.42665032,0.024925598,3.274919111,2.670790102,0.935743942,3.057089762,3.693376544,3.769773963,4.064466537,0.050164225,0.75546388,5.180438374,2.132979303,5.03895683,1.917292762,4.663373145,0.1615399,4.753624991,3.701218799,3.785050493,2.369904902,4.94516044,3.279747683,0.529972955,2.177334707,5.195507513,0.056871981,0,0.949173728,0.005635657,0.0444744,3.227213392,2.258208954,3.536803688,0.027161054,0,4.582772687,3.814036769,0.089531193,3.034685937,3.231911199,7.107455035,4.025572345,0.213628709,5.91848487,0.019137306,0.074131361,2.854575322,3.594042298,1.06986562,4.90195037,3.047532481,3.54433782,3.228940238,2.732147504,3.183353032,2.542818411,0.013505957,0.229324507,0,2.618383609,4.64537657,2.317119938,0.008513465,3.416540517,0,3.435561091,2.679408307,2.412292385
CVCL_0624,0.191443144,0,4.840935209,2.686335289,3.022925929,2.182068807,0.284618163,0.365832456,3.938963379,4.368298798,1.082383585,2.689215969,3.537398187,3.080883221,0.260164681,0.537617136,3.813116086,3.612907785,2.64641006,3.072990089,3.602113588,5.202687156,0.017365444,0.058611587,0.077616436,2.09095649,4.602048749,3.05678676,0.178016287,4.427961618,0.847987037,0.031605918,0.620043466,0.102861261,2.292087315,3.090118666,1.33089476,0.121263211,2.742529209,4.814203471,0.156036335,0.042114546,5.49141471,0.795352541,4.710412384,3.410979138,4.302981735,4.66668455,4.686433587,5.037908663,4.195824548,2.366428486,4.643946729,2.979151533,0.587819648,4.005804357,4.179517404,0.019811718,0.018706931,0.522071317,0,0,0.254142593,0.157449917,3.865467037,0.012478535,0.004423394,2.945630432,4.160312312,0.062085798,3.882883117,0.142371608,6.757475176,3.80617313,0,5.678576541,0.051535709,0.008185783,3.672005907,3.843299261,0.048001746,3.954341089,3.80734668,1.751898418,1.211317871,2.217888929,2.713371595,2.862021791,3.244645774,0.055465375,0.013850224,2.817672968,4.027813906,2.770336949,0.005829993,4.054062857,0.483682616,3.344694344,3.575564314,3.072764921
CVCL_0626,4.395070965,0,4.693154475,2.724615059,2.467732731,0,0.057114592,4.604551426,4.108935497,3.379718463,1.393250788,1.904945369,3.477092828,2.34259397,0.453468397,2.886696402,3.628500899,3.283594793,2.104236797,3.192355282,3.940513707,3.624552708,1.366874206,0.171702313,0.008060103,1.874956607,4.521851146,2.792554185,4.464552436,4.264149459,1.444578132,0.532864143,2.871262857,2.834370326,2.377386158,1.889453731,2.413820792,0.100284532,2.621093714,4.005196491,0.008848642,0.077082789,5.785508468,1.197333844,4.793517493,0.900542569,4.425409852,0.046766929,4.431528778,4.30692717,3.958755348,2.200191146,2.98077969,2.683223064,0.038654062,0.733176048,4.478722202,1.781944036,0,0.227108463,0,0.053595972,4.170307674,3.142955009,2.957290251,0,0.005597718,3.693978013,3.36347669,4.476936463,4.000512174,2.714910633,6.827907877,2.478185117,2.712285374,6.268717176,0,0,3.041294555,3.828701099,0.632190041,4.051829324,3.169652455,1.895438866,0.097402974,0.747078686,2.655789532,3.021991174,0.576210086,0,0.059850106,1.907274948,2.971646267,1.864086492,0,4.293767823,0,3.407739735,3.05771842,2.483231039
CVCL_0627,3.788615179,0.051390024,4.541174576,2.827609191,3.327217547,0.218625948,1.754114481,0.456387606,3.03784389,4.205502356,0.741401145,1.749602186,3.722216147,1.317266786,2.670997581,0.042037771,3.623333836,3.469961408,2.820615791,3.115297456,3.965289949,5.601718127,0.015472313,0.050746955,0.016591193,3.0674397,4.053729297,2.960728049,1.401676081,4.656274837,2.927701795,3.279077078,0.049923221,3.587452511,3.063660526,0.119500444,2.639347505,2.152834883,2.752684641,4.583525472,0.574426862,2.115557701,5.477366497,2.986094758,4.878608155,3.358814065,4.86749227,0.082578848,5.5832549,6.057685784,4.260593957,2.639502137,4.420018109,2.864384604,0.367180877,2.777025249,4.918292972,1.07051858,0.111154305,1.043092932,0.013658134,1.110746613,3.299591792,2.91402903,4.199320237,0,0.066118308,3.568274967,4.273492432,0.130394649,4.122176319,1.387460459,6.197925216,3.9745825,0.5620816,6.067799947,2.007445486,0.750325072,2.896759458,4.291801585,0.174665055,4.640101251,3.409474219,1.965595755,0.679745415,2.859616145,2.494734776,3.930552734,0.064089165,1.216020179,0.056238297,3.205745513,4.006778972,2.657465159,0.073464779,4.900896783,2.612499809,4.136407702,3.714121739,3.167484398
CVCL_0628,3.835585985,0,4.931441247,2.000532641,1.87434645,0.014329336,1.943448707,4.734450985,2.273205705,3.705957505,1.993932895,3.43298646,4.07267233,0.799267796,1.729382225,0.401333987,4.051918039,3.491160327,2.321603832,3.810864642,4.027952272,5.154138416,0.033222374,1.573160829,0.731125269,2.788853291,4.975915215,3.113520911,0,4.543887633,0.115202802,0.258533422,1.245418378,2.579969631,2.71424593,1.166955383,2.287040741,3.957527785,2.979063954,4.482814265,0.029142135,1.297012252,5.428417231,1.836677264,4.88688951,2.074759579,4.477438793,0.217695471,4.154108675,4.600445966,4.08107512,2.978899111,4.589092914,3.191217588,4.809617316,2.591781059,4.348248678,0.219481503,0.057829219,1.838679217,0.018778298,0,3.220306799,2.593940325,4.284278102,0.034587181,0,3.558752367,4.14282136,0.505808418,3.953218988,3.930066893,6.794300424,3.831638315,4.036571029,5.985109157,0,0.253168877,3.128399855,3.502497569,1.070532749,3.914584862,3.311835505,2.940856691,4.139193494,2.033889291,2.798824522,3.11586778,0.742712271,0.028659516,0.161930351,1.856387983,4.649906943,3.242188872,0.213100188,4.164883896,0.200535053,3.819299407,2.315120806,2.675678494
CVCL_0629,2.965978974,0.063780161,4.196919322,1.735659736,2.242976039,0.015141335,1.509218989,3.984095561,3.696350663,3.29308133,0.833670743,1.573143923,3.094850527,2.486666945,0.260368061,0.003569967,3.557951151,3.20802157,2.25165296,2.814461294,4.661675195,3.583596071,0.130653335,0.281491848,0.836237744,2.708369219,5.269033084,2.831413916,0.046988047,4.839553947,0.805287702,0.352632355,1.759321353,0.943534745,2.55253953,0.876675652,2.003065773,3.034325855,2.194303848,3.738084132,0.223251594,1.437150826,4.254378211,0.245344091,5.033006433,1.264423821,4.098225209,0.067752301,4.650086365,4.199491869,3.078072603,1.550996462,4.81583133,2.912736995,0.156410244,1.900848016,3.588629406,0.841261843,0,0.441255093,0.071797255,0,3.138440758,2.396786116,4.076801771,0,0,3.33920477,3.209038743,0.146814607,3.28951703,2.884175143,5.84689142,2.69148615,1.452611022,5.425206188,0.594789226,0.202215215,2.961760518,3.632613675,0.941013958,3.506000313,2.758331981,1.211116652,2.970849841,1.572338769,2.2729529,2.81098681,0.104575312,0.966295094,0.069759082,1.887073788,3.736185788,2.603996482,0.106629312,3.503346156,0.034183307,2.685500978,2.027619553,2.707900021
